id,name,latitude,longitude,address,hash_tags,unique_page
133,Sāmon Sushi,45.590618,-73.433288,1001 Boulevard de Montarville,"Japanese,Sushi,Asian,Fusion,Grill,Poke Bowl",https://www.restomontreal.ca/resto/samon-sushi-boucherville/14933/en/
134,Braseiro,45.539799,-73.633601,8261 Boulevard St-Laurent,"Portuguese,Grill,Seafood/Fish,Tapas,Sandwiches",https://www.restomontreal.ca/resto/braseiro-villeray-saint-michel/198/en/
135,Sushi Crescent,45.497726,-73.576521,1437 Rue Crescent,"Sushi,Japanese,Asian,Fusion,Grill,Gluten-free Options",https://www.restomontreal.ca/resto/sushi-crescent-downtown/2570/en/
136,Skillz Cuisine,45.480046,-73.579956,3544 Rue Notre-Dame O,"Jamaican,Caribbean,Grill,Seafood/Fish",https://www.restomontreal.ca/resto/skillz-cuisine-saint-henri/16469/en/
137,Amber,45.520564,-73.579122,266 Rue Rachel E,"Pakistani,Indian,Grill,Vegetarian,BBQ,Gluten-free Options",https://www.restomontreal.ca/resto/amber-le-plateau/14101/en/
138,Bistro GURU,45.517245,-73.568732,3464 Rue Saint-Denis,"Indian,Vegetarian",https://www.restomontreal.ca/resto/bistro-guru-le-plateau/8344/en/
139,L'Hamburger,45.65617,-73.800593,75 Boulevard des Châteaux,"Burgers,American,Poutine,Comfort Food,Canadian,Juice Bar & Smoothies",https://www.restomontreal.ca/resto/lhamburger-blainville/17156/en/
140,Umami Ramen & Izakaya,45.531235,-73.612691,6660 Rue Clark,"Vegan Options,Ramen,Japanese,Fusion,Asian,Soups",https://www.restomontreal.ca/resto/umami-ramen-izakaya-mile-ex/13281/en/
141,Le Charleville,45.388598,-74.014144,197 Avenue St-Charles,"French,Market,Grill,Mussels,Tartare,Seafood/Fish",https://www.restomontreal.ca/resto/le-charleville-vaudreuil-dorion/2699/en/
142,Essence,45.504289,-73.571825,2001 Boulevard Robert-Bourassa,"Mediterranean,Bistro,International,Market,Fusion,Tartare",https://www.restomontreal.ca/resto/essence-downtown/2493/en/
143,Dame Tartine,45.623482,-72.945187,1605 Rue St-Antoine,"Breakfast,Crêpes,Salads,Sandwiches,Comfort Food,Market",https://www.restomontreal.ca/resto/dame-tartine-saint-hyacinthe/7246/en/
144,Villa D'Este - St-Jérôme,45.768137,-74.000499,7 Rue St-Georges,"Italian,Pasta,Seafood/Fish,Grill",https://www.restomontreal.ca/resto/villa-deste-st-jerome-saint-jerme/3647/en/
145,ZIBO! Restaurant-Bar,45.600662,-73.564402,7999 Boulevard des Galeries D'Anjou,"Californian,Grill,Salads,Pasta,Pizza,Burgers",https://www.restomontreal.ca/resto/zibo-restaurant-bar-anjou-st-leonard/4310/en/
146,Anorak - Broue Pub / Brasserie,45.903907,-74.236717,2 Rue Meadowbrook,"BBQ,American,Smokehouse,Comfort Food,Burgers,Poutine",https://www.restomontreal.ca/resto/anorak-broue-pub-brasserie-morin-heights/15420/en/
147,Madame Bovary,45.568534,-73.447808,20 Boulevard de Mortagne,"Bistro,Market,French,Tapas,Tartare,Contemporary/Modern",https://www.restomontreal.ca/resto/madame-bovary-boucherville/11757/en/
148,La Belle Corée,45.52262,-73.595818,101 Avenue Fairmount O.,"Korean,BBQ,Bistro,Vegan Options,Grill,Vegetarian",https://www.restomontreal.ca/resto/la-belle-coree-mile-end/12815/en/
149,Mignonette,45.509604,-73.563907,30 Rue Ste-Catherine O,"Market,Tartare,Seafood/Fish,Vegetarian,Gluten-free Options",https://www.restomontreal.ca/resto/mignonette-quartier-des-spectacles/13590/en/
150,Sésame,,,305 Rue Ste-Catherine O,"Asian,Fusion,Chinese,Japanese,Thai,Vegetarian",https://www.restomontreal.ca/resto/sesame-quartier-des-spectacles/6833/en/
151,La Buvette du Quartier,45.456771,-73.420334,1015 Boulevard du Quartier,"Bistro,Tartare,Seafood/Fish,Charcuterie,Buvette",https://www.restomontreal.ca/resto/la-buvette-du-quartier-brossard/12258/en/
152,La Focaccia,45.806438,-74.013542,2210 Boulevard du Curé-Labelle,"Pasta,Pizza,Grill,Seafood/Fish",https://www.restomontreal.ca/resto/la-focaccia-saint-jerme/2177/en/
153,Steak Frites St-Paul,45.724778,-73.507328,950 Montée des Pionniers,"Steakhouse,Grill,Tartare",https://www.restomontreal.ca/resto/steak-frites-st-paul-terrebonne-lachenaie/9206/en/
154,GESO Ristorante,45.495393,-73.582302,1800 Rue Sherbrooke O,"Italian,Pasta,Grill,Market,Vegan Options,Salads",https://www.restomontreal.ca/resto/geso-ristorante-downtown/16798/en/
155,New Usine Grecque,45.41148,-74.041045,120 Rue Joseph-Carrier #102,"Greek,Mediterranean,Vegetarian,Poutine,Grill,Burgers",https://www.restomontreal.ca/resto/usine-grecque-vaudreuil-dorion/18971/en/
156,La Bêtise,45.50516,-73.380028,520 Boulevard des Promenades,"Tapas,Creative,Tartare,Poutine,Fusion,Burgers",https://www.restomontreal.ca/resto/la-betise-saint-bruno/14434/en/
157,Rockstar Burger Bar,45.723998,-73.620139,"130, Montée Masson","Burgers,Poutine,Casse-Croute (Snack Bar),Comfort Food,BBQ,Sandwiches",https://www.restomontreal.ca/resto/rockstar-burger-bar-mascouche/12773/en/
158,Restaurant Pachamama,45.541474,-73.614574,7245 Rue St-Hubert,"Peruvian,Latin American,Seafood/Fish,Grill,Salads,Soups",https://www.restomontreal.ca/resto/restaurant-pachamama-villeray-saint-michel/12474/en/
159,SHAKER Cuisine & Mixologie,46.056703,-71.941325,485 Boulevard Jutras E,"Burgers,Tartare,Comfort Food,Poke Bowl,Poutine,Salads",https://www.restomontreal.ca/resto/shaker-cuisine-mixologie-victoriaville/13203/en/
160,Allô mon Coco,45.501069,-73.559587,501-A Rue McGill,"Breakfast,Salads,Burgers,Grill,Crêpes,Sandwiches",https://www.restomontreal.ca/resto/allo-mon-coco-old-montreal/14759/en/
161,Les Enfants Terribles,45.519886,-73.609169,1257 Avenue Bernard,"Comfort Food,Market,French,Bistro,Tartare,Grill",https://www.restomontreal.ca/resto/les-enfants-terribles-outremont/2665/en/
162,Restaurant Bar Le Quartz,45.570401,-73.743263,2225 Route des Laurentides,"International,Mediterranean,Market,Breakfast,Salads,Gluten-free Options",https://www.restomontreal.ca/resto/restaurant-bar-le-quartz-chomedey/10322/en/
163,Piri Piri,45.524254,-73.582809,415 Avenue Mont-Royal E,"Portuguese,Rotisserie,Grill,Poutine",https://www.restomontreal.ca/resto/piri-piri-le-plateau/3914/en/
164,Yoko Luna,45.497476,-73.574699,1234 Rue de la Montagne,"Japanese,Peruvian,Latin American,Fusion,Seafood/Fish,Tartare",https://www.restomontreal.ca/resto/yoko-luna-downtown/15327/en/
165,Quartier Général du Vieux La Prairie,45.420444,-73.495414,206 Rue Ste-Marie,"Café,Tea,Sandwiches,Salads,Breakfast,Juice Bar & Smoothies",https://www.restomontreal.ca/resto/quartier-general-du-vieux-la-prairie-la-prairie/10914/en/
166,Essence Club,45.504376,-73.571982,2001 Boulevard Robert-Bourassa,Bar,https://www.restomontreal.ca/resto/essence-club-downtown/16629/en/
167,Origine Brass,45.478004,-73.785918,2220 Boulevard Hymus,"Comfort Food,Sandwiches,Pizza,Burgers,Salads,Vegetarian",https://www.restomontreal.ca/resto/origine-brass-dorval/15680/en/
168,Mezcaleros Tapas & Cocktails,45.523866,-73.60636,5834 Avenue du Parc,"Mexican,Tapas,Creative",https://www.restomontreal.ca/resto/mezcaleros-tapas-cocktails-mile-end/12819/en/
169,Toujours Mikes,45.891153,-74.148322,110 Avenue Guindon,"Pizza,Pasta,Poutine,Sandwiches,Salads,Chicken Wings",https://www.restomontreal.ca/resto/toujours-mikes-saint-sauveur/18120/en/
170,Le Nil Bleu,45.518435,-73.571195,3706 Rue Saint-Denis,"Ethiopian,African,Exotic,Vegetarian,Healthy,Vegan Options",https://www.restomontreal.ca/resto/le-nil-bleu-le-plateau/1427/en/
171,Saint-Laurent Café Bistro,45.61313,-73.454416,578 Rue St-Charles,"Café,Healthy,Poke Bowl,Sandwiches,Grilled Cheese,Vegan Options",https://www.restomontreal.ca/resto/saint-laurent-cafe-bistro-boucherville/5903/en/
172,Muzique,45.515447,-73.575642,3781 Boulevard St-Laurent,Bar,https://www.restomontreal.ca/resto/muzique-downtown/17439/en/
173,Manga Bistro,45.493209,-73.579718,1836A Rue Ste-Catherine O,"Sushi,Japanese,Fusion,Asian",https://www.restomontreal.ca/resto/manga-bistro-downtown/17295/en/
174,Chez Fabien,45.692553,-73.634783,778 Rue St-Pierre,"Italian,French,Pasta,Tartare,Grill,Pizza",https://www.restomontreal.ca/resto/chez-fabien-terrebonne-lachenaie/3494/en/
175,Jukebox Burgers,45.484017,-73.803674,11798 Boulevard de Salaberry,"Burgers,Comfort Food,Poutine,Ice Cream,Chicken Wings,Casse-Croute (Snack Bar)",https://www.restomontreal.ca/resto/jukebox-burgers-dollard-des-ormeaux/4378/en/
176,Sushi Sama,45.544072,-73.595767,1889 Rue Beaubien E,"Sushi,Poke Bowl",https://www.restomontreal.ca/resto/sushi-sama-rosemont-la-petite-patrie/5820/en/
177,PoutineVille,45.540492,-73.598829,1348 Rue Beaubien E,"Poutine,Burgers,Salads,Sandwiches",https://www.restomontreal.ca/resto/poutineville-rosemont-la-petite-patrie/4789/en/
178,VEGANARIE (RESTO VEGANARIE),45.509075,-73.805685,19H Rue du Centre Commercial,"Vegan Options,Comfort Food,Greek,Mediterranean,Salads,Burgers",https://www.restomontreal.ca/resto/veganarie-resto-veganarie-pierrefonds-roxboro/16212/en/
179,Quattro Ristorante,45.505883,-73.556071,17 Rue Notre-Dame O.,"Italian,Mediterranean,Fusion,Creative",https://www.restomontreal.ca/resto/quattro-ristorante-old-montreal/3856/en/
180,Nourri au Beurre,45.590201,-73.430579,1052 Rue Lionel-Daunais,"French,Market,Wild Game,Regional",https://www.restomontreal.ca/resto/nourri-au-beurre-boucherville/11995/en/
181,Restaurant & Bar Le Kube,45.499,-73.565729,900 Rue de la Gauchetière O,"French,International,Regional,Grill,Pizza,Pasta",https://www.restomontreal.ca/resto/restaurant-bar-le-kube-downtown/2332/en/
182,Patate et Persil,45.383631,-74.008896,9 Avenue St-Charles,"Casse-Croute (Snack Bar),Burgers,Poutine,Sandwiches,Salads,Comfort Food",https://www.restomontreal.ca/resto/patate-et-persil-vaudreuil-dorion/13265/en/
183,Rouge Steakhouse,45.731501,-73.451019,364 Rue Notre-Dame,"Steakhouse,Grill,Tapas,Vegetarian,Chicken Wings,Burgers",https://www.restomontreal.ca/resto/rouge-steakhouse-repentigny/14818/en/
184,Trattoria Casa Rinacchio,45.61287,-73.788141,237 Boulevard Ste-Rose,"Italian,Pasta,Pizza",https://www.restomontreal.ca/resto/trattoria-casa-rinacchio-sainte-rose/4358/en/
185,Les Têtes de Cochon (Boucherie),45.948582,-74.129709,15 Rue Lamontagne,"Deli,Seafood/Fish,BBQ,Market,Wild Game,Organic/Bio",https://www.restomontreal.ca/resto/les-tetes-de-cochon-boucherie-sainte-adele/6809/en/
186,Itamea Sushi,45.57938,-73.795446,3145 Boulevard Dagenais O,"Sushi,Asian",https://www.restomontreal.ca/resto/itamea-sushi-fabreville/5307/en/
187,La Piazzetta,45.739681,-73.446246,465 Rue Notre-Dame,"Pizza,Italian,Salads,Bistro,Mediterranean,Pasta",https://www.restomontreal.ca/resto/la-piazzetta-repentigny/5552/en/
188,KOKORO Sushi & Tapas,45.536233,-73.665251,1150 Rue Sauvé O,"Sushi,Japanese,Asian,Tapas,Fusion,Vegetarian",https://www.restomontreal.ca/resto/kokoro-sushi-tapas-ahuntsic-cartierville/11639/en/
189,Tostadito café boulangerie,45.580182,-73.581192,5412 Rue Jean-Talon E,"Colombian,Latin American,Breakfast,Café,Bakery,Desserts & Sweets",https://www.restomontreal.ca/resto/tostadito-cafe-boulangerie-anjou-st-leonard/15996/en/
190,Terrasse William Gray,45.507311,-73.553193,421 Rue St-Vincent,Comfort Food,https://www.restomontreal.ca/resto/terrasse-william-gray-old-montreal/11174/en/
191,Tandoori Palace,45.556996,-73.746232,3204 Boulevard Saint-Martin O,"Indian,Halal,Vegetarian",https://www.restomontreal.ca/resto/tandoori-palace-chomedey/2291/en/
192,Caribou Gourmand,45.524431,-73.596367,5308 Boulevard St-Laurent,"Regional,Market,Grill,Bistro,Wild Game,Burgers",https://www.restomontreal.ca/resto/caribou-gourmand-mile-end/10879/en/
193,Resto Keela,45.516983,-73.55569,1237 Rue Atateken,"Bistro,Pasta,Italian,Grill,Tartare,Vegetarian",https://www.restomontreal.ca/resto/resto-keela-village-centre-sud/13932/en/
194,Lounge H3,45.503969,-73.56282,340 Rue de la Gauchetière O,"Regional,International,Market,Grill,Seafood/Fish,Gluten-free Options",https://www.restomontreal.ca/resto/lounge-h3-downtown/15967/en/
195,Canard Café,45.552486,-73.540016,4299 Rue Ontario E,"Grilled Cheese,Breakfast,Crêpes,Café,Vegetarian,Sandwiches",https://www.restomontreal.ca/resto/canard-cafe-hochelaga-maisonneuve/14321/en/
196,Sana,45.496425,-73.5737,1175A Rue Crescent,"Pakistani,Indian,Vegetarian,Halal,Grill,Gluten-free Options",https://www.restomontreal.ca/resto/sana-downtown/12273/en/
197,Allô mon Coco,45.565441,-73.588062,7001 Boulevard Pie IX,"Breakfast,Salads,Burgers,Grill,Crêpes,Sandwiches",https://www.restomontreal.ca/resto/allo-mon-coco-villeray-saint-michel/14762/en/
198,Jack Saloon,45.49783,-73.57663,1445 Rue Crescent,"Burgers,BBQ,Grill,Steakhouse,Smokehouse,American",https://www.restomontreal.ca/resto/jack-saloon-downtown/17988/en/
199,La Piazzetta,45.499916,-73.507424,680 Avenue Victoria,"Pizza,Italian,Salads,Bistro,Mediterranean,Pasta",https://www.restomontreal.ca/resto/la-piazzetta-saint-lambert/1217/en/
200,Prima Luna,45.617934,-73.594226,7301 Boulevard Henri Bourassa E,"Italian,Sushi,Szechuan",https://www.restomontreal.ca/resto/prima-luna-rdp-pointe-aux-trembles/2624/en/
201,3 Amigos,45.515026,-73.562918,1621 Rue Saint-Denis,"Mexican,Cajun,Latin American",https://www.restomontreal.ca/resto/3-amigos-latin-quarter/2034/en/
202,La Piazzetta,45.534586,-73.514197,480 Rue St-Charles O,"Pizza,Italian,Salads,Bistro,Mediterranean,Pasta",https://www.restomontreal.ca/resto/la-piazzetta-vieux-longueuil/4338/en/
203,ZIBO! Restaurant-Bar,45.444832,-73.435666,1520 Avenue des Lumières #10,"Californian,Grill,Salads,Pasta,Pizza,Burgers",https://www.restomontreal.ca/resto/zibo-restaurant-bar-brossard/2153/en/
204,Fisshu (Uma Sushi),45.504571,-73.5688,537 Rue Ste-Catherine O,"Japanese,Sushi,Fusion,Asian,Vegetarian",https://www.restomontreal.ca/resto/fisshu-uma-sushi-downtown/10223/en/
205,Jack Saloon,45.411956,-74.040457,110A Rue Joseph-Carrier,"Burgers,BBQ,Grill,Steakhouse,Smokehouse,American",https://www.restomontreal.ca/resto/jack-saloon-vaudreuil-dorion/14970/en/
206,Bananier,45.469195,-73.541528,8 Place du Commerce,"Thai,Asian,Fusion,Vegetarian",https://www.restomontreal.ca/resto/bananier-verdun/785/en/
207,La Campagnola,45.428612,-73.631223,1714 Avenue Dollard,"Italian,Steakhouse,Pizza,Pasta,Grill,Bistro",https://www.restomontreal.ca/resto/la-campagnola-lasalle/819/en/
208,Mundo Trattoria,45.454946,-73.859615,"17003, Rte. Trans-Canada","Italian,Seafood/Fish,Pasta,Grill",https://www.restomontreal.ca/resto/mundo-trattoria-kirkland/1416/en/
209,Dawat,45.502161,-73.78795,1808 Rue Sunnybrooke,"Indian,Vegetarian,Halal",https://www.restomontreal.ca/resto/dawat-pierrefonds-roxboro/12459/en/
210,Pacini,45.62993,-73.813605,339 Boulevard Labelle,"Italian,Grill,Pasta,Pizza,Gluten-free Options",https://www.restomontreal.ca/resto/pacini-rosemere/11339/en/
211,Tomate Basilic,45.736886,-73.448423,420 Rue Notre-Dame,"Italian,Pizza,Pasta,Mussels,Gluten-free Options",https://www.restomontreal.ca/resto/tomate-basilic-repentigny/13674/en/
212,Tandem,45.776704,-73.355724,618 Route Marie Victorin,"French,Market,Vegan Options,Vegetarian,Tartare,Gluten-free Options",https://www.restomontreal.ca/resto/tandem-vercheres/4357/en/
213,La Perle Noire,45.486305,-73.460023,4190 Boulevard Grande-Allée,"Vietnamese,Thai,Asian",https://www.restomontreal.ca/resto/la-perle-noire-greenfield-park/2993/en/
214,Le Balthazar,45.562008,-73.745638,195 Promenade du Centropolis,"Pub Food,Burgers,Tartare,Fish & Chips,Chicken Wings,Sandwiches",https://www.restomontreal.ca/resto/le-balthazar-chomedey/5052/en/
215,New Balbastik,45.521304,-73.597085,209 Avenue Fairmount O,"Sandwiches,Juice Bar & Smoothies,Salads",https://www.restomontreal.ca/resto/balbastik-le-plateau/19518/en/
216,Bidon Taverne Culinaire,45.576571,-73.333126,2000 Rue Léonard-de-Vinci,"French,Tartare,Market,Bistro,Burgers,Regional",https://www.restomontreal.ca/resto/bidon-taverne-culinaire-sainte-julie/17214/en/
217,Jacques Cartier Pizza,45.502118,-73.417669,5507 Chemin de Chambly,"Pizza,Poutine,Burgers,Comfort Food,Pasta,Sandwiches",https://www.restomontreal.ca/resto/jacques-cartier-pizza-saint-hubert/17154/en/
218,La Vieille Banque,45.614598,-73.786008,205 Boulevard Ste-Rose,"Italian,Mediterranean,Wild Game,Seafood/Fish,Grill,Pasta",https://www.restomontreal.ca/resto/la-vieille-banque-sainte-rose/5172/en/
219,Louis & Jacob,45.560493,-73.742564,2981 Boulevard St-Martin O,"French,Italian,Market,Creative",https://www.restomontreal.ca/resto/louis-jacob-chomedey/2106/en/
220,New Mlle Rosa,45.529184,-73.578311,1233 Avenue Mont-Royal E,"Indian,Tapas",https://www.restomontreal.ca/resto/mlle-rosa-le-plateau/18265/en/
221,Jacques Cartier Pizza,45.391983,-73.586802,524 Voie de Desserte de la Route 132 Local 100,"Pizza,Poutine,Burgers,Comfort Food,Pasta,Sandwiches",https://www.restomontreal.ca/resto/jacques-cartier-pizza-saint-constant/17758/en/
222,Archibald,45.678965,-73.910387,1345 Boulevard Michèle-Bohec,"Pub Food,Grill,Burgers,Sandwiches,Tartare,Comfort Food",https://www.restomontreal.ca/resto/archibald-blainville/12697/en/
223,Rosélys,45.500492,-73.567301,900 Boulevard René-Lévesque O,"French,Bistro,Market,Contemporary/Modern,Vegetarian,Creative",https://www.restomontreal.ca/resto/roselys-downtown/11962/en/
224,UMÉ Table Japonaise,45.530715,-73.610026,6522 Boulevard St-Laurent,"Japanese,Tartare,Sushi,Asian,Gluten-free Options",https://www.restomontreal.ca/resto/ume-table-japonaise-little-italy/17203/en/
225,Carol à Gogo,45.89418,-74.156719,16 Avenue de la Gare,"Bistro,Tartare,Seafood/Fish,Tapas,Grill,Charcuterie",https://www.restomontreal.ca/resto/carol-a-gogo-saint-sauveur/11389/en/
226,Madisons Restaurant & Bar,45.566809,-73.72782,1695 Boulevard de l'Avenir,"American,Grill,Burgers,Mussels,BBQ,Tartare",https://www.restomontreal.ca/resto/madisons-restaurant-bar-chomedey/2633/en/
227,La Confrérie,45.692875,-73.634595,753 Rue Saint-Pierre,"Pub Food,Bistro,Comfort Food,Regional,Market,Tartare",https://www.restomontreal.ca/resto/la-confrerie-terrebonne-lachenaie/2551/en/
228,Jacques Cartier Pizza,45.537753,-73.463181,1215 Chemin du Tremblay local 115,"Pizza,Poutine,Burgers,Comfort Food,Pasta,Sandwiches",https://www.restomontreal.ca/resto/jacques-cartier-pizza-longueuil/4283/en/
229,Chez Vincent,45.535979,-73.508331,327 Rue St-Laurent O,"Bistro,Comfort Food,Grill,Pub Food,Mussels,Burgers",https://www.restomontreal.ca/resto/chez-vincent-longueuil/528/en/
230,La Buvette du Vieux-Terrebonne,45.694706,-73.637301,888 Rue St-Louis,"Bistro,Market,Tartare,Comfort Food,Pub Food,Burgers",https://www.restomontreal.ca/resto/la-buvette-du-vieux-terrebonne-terrebonne-lachenaie/13588/en/
231,Quartier Général du Vieux Beloeil,45.570103,-73.199982,940 Rue Laurier,"Café,Sandwiches,Breakfast,Salads,Juice Bar & Smoothies,Desserts & Sweets",https://www.restomontreal.ca/resto/quartier-general-du-vieux-beloeil-beloeil/12936/en/
232,Mauvais Garçons,45.487174,-73.567012,1830 Rue William,"Tapas,Comfort Food,Market,Tartare,Fried Chicken,Charcuterie",https://www.restomontreal.ca/resto/mauvais-garcons-griffintown/11442/en/
233,Resto Café Oxford,45.471154,-73.614285,5630 Rue Sherbrooke O,"Breakfast,Canadian,International,Salads,Grill,Fish & Chips",https://www.restomontreal.ca/resto/resto-cafe-oxford-notre-dame-de-grace-ndg/1796/en/
234,Boeuf Cochon,45.778584,-74.016518,255 Rue de Martigny O,"Steakhouse,Grill,Burgers,BBQ,Tartare,Poutine",https://www.restomontreal.ca/resto/boeuf-cochon-saint-jerme/10410/en/
235,Le Nouveau Paragon,45.587247,-73.561617,6491 Rue Beaubien E,"Italian,Pizza,Pasta,Sandwiches,Salads,Grill",https://www.restomontreal.ca/resto/nouveau-paragon-anjou-st-leonard/1879/en/
236,Castel Resto,45.502195,-73.576512,1015 Rue Sherbrooke O,"International,Fusion,French,Tartare,Burgers,Seafood/Fish",https://www.restomontreal.ca/resto/castel-resto-westmount/17142/en/
237,Randolph Pub Ludique Trois-Rivières,46.341779,-72.540795,123 Rue des Forges,"Comfort Food,Burgers,Poutine,Fish & Chips,Salads,Tartare",https://www.restomontreal.ca/resto/randolph-pub-ludique-trois-rivieres-trois-rivieres/14650/en/
238,Bidon Taverne Culinaire,45.502843,-73.513275,35 Boulevard Desaulniers,"French,Tartare,Market,Bistro,Burgers,Regional",https://www.restomontreal.ca/resto/bidon-taverne-culinaire-saint-lambert/4779/en/
239,Casa Alentejo,45.533821,-73.598364,5938 Rue St-Hubert,"Portuguese,Grill,Seafood/Fish,Sandwiches",https://www.restomontreal.ca/resto/casa-alentejo-rosemont-la-petite-patrie/1854/en/
240,Randolph Pub Ludique Saint-Jérôme,45.77645,-74.002679,313 Rue St-Georges,"Comfort Food,Burgers,Poutine,Fish & Chips,Salads,Tartare",https://www.restomontreal.ca/resto/randolph-pub-ludique-saint-jerome-saint-jerme/17241/en/
